Paint_ID,Pro_Acryl_Paint_Name,Filled_Hex,Filled_R,Filled_G,Filled_B,Filled_RGB,GW_Match_Name,GW_Product_Line,GW_Paint_ID,GW_Hex,GW_RGB,Comparison_Tool_Page,Match_Distance,Match_Confidence,_exact_key,_loose_key,Duplicate_Type,Registry_File,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch,GW_Match_Paint_ID,GW_Match_Product_Line,GW_Match_Paint_Type,GW_Match_Hex,GW_Match_RGB,Comparison_Page,Match_Method,AK_Match_Code,AK_Match_Name,Vallejo_Model_Match_Code,Vallejo_Model_Match_Name,Vallejo_Game_Match_Code,Vallejo_Game_Match_Name,Match_Source,Review_Flag,Review_Notes,Normalized_Paint_Type_Helper,Speedpaint_Match_Count,Speedpaint_Resolved_Count,Speedpaint_Hex_Fill_Source,Top_Match_Company,Top_Match_Brand,Top_Match_Product_Line,Top_Match_Paint_Type,Top_Match_Paint_ID,Top_Match_Name,Top_Match_Hex,Top_Match_RGB,Top_Match_Similarity,AP_Internal_Match_Paint_ID,AP_Internal_Match_Name,AP_Internal_Match_Product_Line,AP_Internal_Match_Hex,AP_Internal_Match_RGB,AP_Internal_Match_Similarity,Pro_Acryl_Match_Paint_ID,Pro_Acryl_Match_Name,Pro_Acryl_Match_Hex,Pro_Acryl_Match_RGB,Pro_Acryl_Match_Similarity,Speedpaint_Data_Source,AK_Match_Paint_ID,AK_Match_Hex,AK_Match_RGB,AK_Match_Similarity,Vallejo_Model_Match_Paint_ID,Vallejo_Model_Match_Hex,Vallejo_Model_Match_RGB,Vallejo_Model_Match_Similarity,Vallejo_Game_Match_Paint_ID,Vallejo_Game_Match_Hex,Vallejo_Game_Match_RGB,Vallejo_Game_Match_Similarity,GW_Match_Paint_ID.1,GW_Match_Name.1,GW_Match_Product_Line.1,GW_Match_Hex.1,GW_Match_RGB.1,GW_RGB_Distance,Match_Confidence.1,GW_Match_Method,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
VAL_GAME_COLOR_METALLIC_SILVER,,,,,,,Fortress Grey,,,,,,,High,vallejo|game color metallic|silver,vallejo|silver,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Metallic,Game Color Metallic,GAME_COLOR_METALLIC,72.052,Silver,SILVER,#B0B9B8,176.0,185.0,184.0,"176,185,184",Metallic,Active/Unknown,CC266-Game_Color.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (Vallejo Colors PDF); matched Vallejo Model Silver.,,GW_LAYER_FORTRESS_GREY,Layer,Layer,#BCBDC0,"188,189,192",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_SPECIAL_FX_FRESH_BLOOD,,,,,,,Bloodletter,,,,,,,Medium-High,vallejo|game color special fx|fresh blood,vallejo|fresh blood,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Special FX,Game Color Special FX,GAME_COLOR_SPECIAL_FX,72.601,Fresh Blood,FRESH_BLOOD,#EC655B,236.0,101.0,91.0,"236,101,91",Effect,Active/Unknown,CC266-Game_Color.pdf; Catalogo_2026-R02.pdf page 52,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_GLAZE_BLOODLETTER,Glaze,Glaze,#F37355,"243,115,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_SPECIAL_FX_GALVANIC_CORROSION,,,,,,,Seraphim Sepia,,,,,,,High,vallejo|game color special fx|galvanic corrosion,vallejo|galvanic corrosion,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Special FX,Game Color Special FX,GAME_COLOR_SPECIAL_FX,72.61,Galvanic Corrosion,GALVANIC_CORROSION,#DD8C43,221.0,140.0,67.0,"221,140,67",Effect,Active/Unknown,CC266-Game_Color.pdf; Catalogo_2026-R02.pdf page 52,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_SHADE_SERAPHIM_SEPIA,Shade,Shade,#D7824B,"215,130,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.14,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_SPECIAL_FX_GREEN_RUST,,,,,,,Hellion Green,,,,,,,Medium-High,vallejo|game color special fx|green rust,vallejo|green rust,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Special FX,Game Color Special FX,GAME_COLOR_SPECIAL_FX,72.605,Green Rust,GREEN_RUST,#96C5B2,150.0,197.0,178.0,"150,197,178",Effect,Active/Unknown,CC266-Game_Color.pdf; Catalogo_2026-R02.pdf page 52,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_DRY_HELLION_GREEN,Dry,Dry,#84C3AA,"132,195,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_SPECIAL_FX_RUST,,,,,,,Khemri Brown,,,,,,,High,vallejo|game color special fx|rust,vallejo|rust,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Special FX,Game Color Special FX,GAME_COLOR_SPECIAL_FX,72.609,Rust,RUST,#70574F,112.0,87.0,79.0,"112,87,79",Effect,Active/Unknown,CC266-Game_Color.pdf; Catalogo_2026-R02.pdf page 52,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_FOUNDATION_KHEMRI_BROWN,Foundation,Foundation,#73614D,"115,97,77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_SPECIAL_FX_THICK_BLOOD,,,,,,,Martian Ironearth,,,,,,,Medium-High,vallejo|game color special fx|thick blood,vallejo|thick blood,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Special FX,Game Color Special FX,GAME_COLOR_SPECIAL_FX,72.602,Thick Blood,THICK_BLOOD,#99483A,153.0,72.0,58.0,"153,72,58",Effect,Active/Unknown,CC266-Game_Color.pdf; Catalogo_2026-R02.pdf page 52,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_TECHNICAL_MARTIAN_IRONEARTH,Technical,Technical,#935442,"147,84,66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.62,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_SPECIAL_FX_VOMIT,,,,,,,Averland Sunset,,,,,,,Medium-High,vallejo|game color special fx|vomit,vallejo|vomit,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Special FX,Game Color Special FX,GAME_COLOR_SPECIAL_FX,72.6,Vomit,VOMIT,#F6AB2A,246.0,171.0,42.0,"246,171,42",Effect,Active/Unknown,CC266-Game_Color.pdf; Catalogo_2026-R02.pdf page 52,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_BASE_AVERLAND_SUNSET,Base,Base,#FDB825,"253,184,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.59,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_WASH_BLACK,,,,,,,Abaddon Black,,,,,,,High,vallejo|game color wash|black,vallejo|black,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Wash,Game Color Wash,GAME_COLOR_WASH,73.201,Black,BLACK,#000000,0.0,0.0,0.0,"0,0,0",Wash,Active/Unknown,CC266-Game_Color.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Game name match (redgrimm vallejo-game.html); matched Vallejo Game Black.,,GW_AIR_ABADDON_BLACK,Air,Air,#000000,"0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_WASH_BLUE,,,,,,,Storm Blue,,,,,,,High,vallejo|game color wash|blue,vallejo|blue,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Wash,Game Color Wash,GAME_COLOR_WASH,73.207,Blue,BLUE,#27357E,39.0,53.0,126.0,"39,53,126",Wash,Active/Unknown,CC266-Game_Color.pdf,Imported from compiled central database,,GW_LAYER_STORM_BLUE,Layer,Layer,#27357E,"39,53,126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_WASH_RED,,,,,,,Tuskigor Fur,,,,,,,High,vallejo|game color wash|red,vallejo|red,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Wash,Game Color Wash,GAME_COLOR_WASH,73.206,Red,RED,#91323A,145.0,50.0,58.0,"145,50,58",Wash,Active/Unknown,CC266-Game_Color.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Red.,,GW_LAYER_TUSKIGOR_FUR,Layer,Layer,#883636,"136,54,54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.63,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_WASH_SEPIA,,,,,,,Agrellan Earth,,,,,,,High,vallejo|game color wash|sepia,vallejo|sepia,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Wash,Game Color Wash,GAME_COLOR_WASH,73.2,Sepia,SEPIA,#968266,150.0,130.0,102.0,"150,130,102",Wash,Active/Unknown,CC266-Game_Color.pdf; Catalogo_2026-R02.pdf page 52,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_TECHNICAL_AGRELLAN_EARTH,Technical,Technical,#92816D,"146,129,109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.12,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_WASH_VIOLET,,,,,,,Leviathan Purple,,,,,,,High,vallejo|game color wash|violet,vallejo|violet,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Wash,Game Color Wash,GAME_COLOR_WASH,73.209,Violet,VIOLET,#4B2F65,75.0,47.0,101.0,"75,47,101",Wash,Active/Unknown,CC266-Game_Color.pdf,Imported from compiled central database,,GW_CONTRAST_LEVIATHAN_PURPLE,Contrast,Contrast,#4A2A6A,"74,42,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.14,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_GAME_COLOR_WASH_YELLOW,,,,,,,Lamenters Yellow,,,,,,,Medium-High,vallejo|game color wash|yellow,vallejo|yellow,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Game Color Wash,Game Color Wash,GAME_COLOR_WASH,73.208,Yellow,YELLOW,#E4E566,228.0,229.0,102.0,"228,229,102",Wash,Active/Unknown,CC266-Game_Color.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (Vallejo Colors PDF); matched Vallejo Model Yellow.,,GW_GLAZE_LAMENTERS_YELLOW,Glaze,Glaze,#FFF56B,"255,245,107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.78,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_AIRBRUSH_THINNER,,,,,,,,,,,,,,No RGB,vallejo|model air|airbrush thinner,vallejo|airbrush thinner,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.261,Airbrush Thinner,AIRBRUSH_THINNER,,,,,,Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No match - missing source RGB,,,,,,,,
VAL_MODEL_AIR_BEIGE,,,,,,,Wraithbone,,,,,,,High,vallejo|model air|beige,vallejo|beige,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.074,Beige,BEIGE,#DBC58E,219.0,197.0,142.0,"219,197,142",Acrylic airbrush paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,GW_BASE_WRAITHBONE,Base,Base,#DCCB9A,"220,203,154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_BLACK,,,,,,,Abaddon Black,,,,,,,High,vallejo|model air|black,vallejo|black,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.057,Black,BLACK,#000000,0.0,0.0,0.0,"0,0,0",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Game name match (redgrimm vallejo-game.html); matched Vallejo Game Black.,,GW_AIR_ABADDON_BLACK,Air,Air,#000000,"0,0,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_BLACK_GREEN,,,,,,,Incubi Darkness,,,,,,,Medium-High,vallejo|model air|black green,vallejo|black green,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.021,Black Green,BLACK_GREEN,#19423E,25.0,66.0,62.0,"25,66,62",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_BASE_INCUBI_DARKNESS,Base,Base,#0B474A,"11,71,74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_BLACK_GREY,,,,,,,Iron Warriors,,,,,,,High,vallejo|model air|black grey,vallejo|black grey,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.056,Black Grey,BLACK_GREY,#2D373A,45.0,55.0,58.0,"45,55,58",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-game.html); matched Vallejo Model Black Grey.,,GW_BASE_IRON_WARRIORS,Base,Base,#393939,"57,57,57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_BLUE,,,,,,,Jokaero Orange,,,,,,,Medium-High,vallejo|model air|blue,vallejo|blue,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.003,Blue,BLUE,#FF3108,255.0,49.0,8.0,"255,49,8",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_BASE_JOKAERO_ORANGE,Base,Base,#EE3823,"238,56,35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.66,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_BURNT_UMBER,,,,,,,Stirland Mud,,,,,,,Medium-High,vallejo|model air|burnt umber,vallejo|burnt umber,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.04,Burnt Umber,BURNT_UMBER,#663300,102.0,51.0,0.0,"102,51,0",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_TEXTURE_STIRLAND_MUD,Texture,Texture,#492B00,"73,43,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_CAM_BLACK_BROWN,,,,,,,Iron Warriors,,,,,,,High,vallejo|model air|cam black brown,vallejo|cam black brown,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.042,Cam. Black Brown,CAM_BLACK_BROWN,#39343B,57.0,52.0,59.0,"57,52,59",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (redgrimm army-painter.html); matched Vallejo Game Charred Brown.,,GW_BASE_IRON_WARRIORS,Base,Base,#393939,"57,57,57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_CAM_BLACK_GREEN,,,,,,,Eshin Grey,,,,,,,High,vallejo|model air|cam black green,vallejo|cam black green,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.018,Cam. Black Green,CAM_BLACK_GREEN,#484E50,72.0,78.0,80.0,"72,78,80",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx; Catalogo_2026-R02.pdf page 28,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,GW_LAYER_ESHIN_GREY,Layer,Layer,#4A4F52,"74,79,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_CAM_DARK_GREEN,,,,,,,Dark Angels Green,,,,,,,High,vallejo|model air|cam dark green,vallejo|cam dark green,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.019,Cam. Dark Green,CAM_DARK_GREEN,#083C2A,8.0,60.0,42.0,"8,60,42",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Game Color Dark Green.,,GW_CONTRAST_DARK_ANGELS_GREEN,Contrast,Contrast,#103B20,"16,59,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.85,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_COPPER,,,,,,,Beaten Copper,,,,,,,High,vallejo|model air|copper,vallejo|copper,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.068,Copper,COPPER,#73372D,115.0,55.0,45.0,"115,55,45",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_LAYER_BEATEN_COPPER,Layer,Layer,#73372D,"115,55,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_DARK_GREEN,,,,,,,Dark Angels Green,,,,,,,High,vallejo|model air|dark green,vallejo|dark green,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.012,Dark Green,DARK_GREEN,#083C2A,8.0,60.0,42.0,"8,60,42",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_CONTRAST_DARK_ANGELS_GREEN,Contrast,Contrast,#103B20,"16,59,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.85,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_DARK_SEA_BLUE,,,,,,,Asurmen Blue Wash,,,,,,,High,vallejo|model air|dark sea blue,vallejo|dark sea blue,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.087,Dark Sea Blue,DARK_SEA_BLUE,#2A4048,42.0,64.0,72.0,"42,64,72",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-game.html); matched Vallejo Model Dark Sea Blue.,,GW_LAYER_ASURMEN_BLUE_WASH,Layer,Layer,#273E53,"39,62,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_DARK_SEA_GREY,,,,,,,Astrogranite,,,,,,,High,vallejo|model air|dark sea grey,vallejo|dark sea grey,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.048,Dark Sea Grey,DARK_SEA_GREY,#787D7A,120.0,125.0,122.0,"120,125,122",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Dark Sea Grey.,,GW_TECHNICAL_ASTROGRANITE,Technical,Technical,#787878,"120,120,120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.39,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_DARK_YELLOW,,,,,,,Hobgrot Hide,,,,,,,High,vallejo|model air|dark yellow,vallejo|dark yellow,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.025,Dark Yellow,DARK_YELLOW,#9C8855,156.0,136.0,85.0,"156,136,85",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_BASE_HOBGROT_HIDE,Base,Base,#9C8855,"156,136,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_GERMAN_GREY,,,,,,,Eshin Grey,,,,,,,High,vallejo|model air|german grey,vallejo|german grey,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.052,German Grey,GERMAN_GREY,#4D4A4A,77.0,74.0,74.0,"77,74,74",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_LAYER_ESHIN_GREY,Layer,Layer,#4A4F52,"74,79,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_GOLD,,,,,,,Shining Gold,,,,,,,Medium-High,vallejo|model air|gold,vallejo|gold,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.066,Gold,GOLD,#E7BD42,231.0,189.0,66.0,"231,189,66",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_LAYER_SHINING_GOLD,Layer,Layer,#EFB736,"239,183,54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.62,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_GOLD_YELLOW,,,,,,,Phalanx Yellow,,,,,,,High,vallejo|model air|gold yellow,vallejo|gold yellow,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.078,Gold Yellow,GOLD_YELLOW,#FFE700,255.0,231.0,0.0,"255,231,0",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,GW_LAYER_PHALANX_YELLOW,Layer,Layer,#FFE200,"255,226,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
VAL_MODEL_AIR_GREEN_BROWN,,,,,,,Camo Green,,,,,,,Medium-High,vallejo|model air|green brown,vallejo|green brown,Loose: Company + Paint_Name,Vallejo_registry_26.0.9.csv,Vallejo,Model Air,Model Air,MODEL_AIR,71.03,Green Brown,GREEN_BROWN,#8D7B55,141.0,123.0,85.0,"141,123,85",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Green Brown.,,GW_LAYER_CAMO_GREEN,Layer,Layer,#878D52,"135,141,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.21,,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.,,,,,,,,
