Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch
GW_SHADE_TYRAN_BLUE,Games Workshop,Citadel,Shade,SHADE,,Tyran Blue,TYRAN_BLUE,#125899,18,88,153,"18, 88, 153",Shade,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Comparison-derived shade: closest documented Drakenhof Nightshade / blue shade family,#125899
GW_CONTRAST_AELDARI_EMERALD,Games Workshop,Citadel,Contrast,CONTRAST,,Aeldari Emerald,AELDARI_EMERALD,#00CFA3,0,207,163,"0, 207, 163",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_AETHERMATIC_BLUE,Games Workshop,Citadel,Contrast,CONTRAST,,Aethermatic Blue,AETHERMATIC_BLUE,#AEEFF0,174,239,240,"174, 239, 240",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_AGGAROS_DUNES,Games Workshop,Citadel,Contrast,CONTRAST,,Aggaros Dunes,AGGAROS_DUNES,#B38A3D,179,138,61,"179, 138, 61",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_AKHELIAN_GREEN,Games Workshop,Citadel,Contrast,CONTRAST,,Akhelian Green,AKHELIAN_GREEN,#006E78,0,110,120,"0, 110, 120",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_APOTHECARY_WHITE,Games Workshop,Citadel,Contrast,CONTRAST,,Apothecary White,APOTHECARY_WHITE,#E8ECEC,232,236,236,"232, 236, 236",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_ASURMEN_BLUE,Games Workshop,Citadel,Contrast,CONTRAST,,Asurmen Blue,ASURMEN_BLUE,#1F6FD2,31,111,210,"31, 111, 210",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_BAAL_RED,Games Workshop,Citadel,Contrast,CONTRAST,,Baal Red,BAAL_RED,#D81E3A,216,30,58,"216, 30, 58",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_BAD_MOON_YELLOW,Games Workshop,Citadel,Contrast,CONTRAST,,Bad Moon Yellow,BAD_MOON_YELLOW,#F4D000,244,208,0,"244, 208, 0",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_BASILICANUM_GREY,Games Workshop,Citadel,Contrast,CONTRAST,,Basilicanum Grey,BASILICANUM_GREY,#6B6B6B,107,107,107,"107, 107, 107",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_BLACK_LEGION,Games Workshop,Citadel,Contrast,CONTRAST,,Black Legion,BLACK_LEGION,#1A1A1A,26,26,26,"26, 26, 26",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_BLACK_TEMPLAR,Games Workshop,Citadel,Contrast,CONTRAST,,Black Templar,BLACK_TEMPLAR,#232323,35,35,35,"35, 35, 35",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_BLOOD_ANGELS_RED,Games Workshop,Citadel,Contrast,CONTRAST,,Blood Angels Red,BLOOD_ANGELS_RED,#C81D25,200,29,37,"200, 29, 37",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_BRIAR_QUEEN_CHILL,Games Workshop,Citadel,Contrast,CONTRAST,,Briar Queen Chill,BRIAR_QUEEN_CHILL,#B7D8D2,183,216,210,"183, 216, 210",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Tale of Painters / Citadel Contrast swatch family; pale spectral teal-grey,#B7D8D2
GW_CONTRAST_CELESTIUM_BLUE,Games Workshop,Citadel,Contrast,CONTRAST,,Celestium Blue,CELESTIUM_BLUE,#3F74E0,63,116,224,"63, 116, 224",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_CREED_CAMO,Games Workshop,Citadel,Contrast,CONTRAST,,Creed Camo,CREED_CAMO,#5F6F3A,95,111,58,"95, 111, 58",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; olive camouflage green,#5F6F3A
GW_CONTRAST_CYGOR_BROWN,Games Workshop,Citadel,Contrast,CONTRAST,,Cygor Brown,CYGOR_BROWN,#3B2418,59,36,24,"59, 36, 24",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_DARKOATH_FLESH,Games Workshop,Citadel,Contrast,CONTRAST,,Darkoath Flesh,DARKOATH_FLESH,#C08A5A,192,138,90,"192, 138, 90",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; warm tan flesh,#C08A5A
GW_CONTRAST_DARK_ANGELS_GREEN,Games Workshop,Citadel,Contrast,CONTRAST,,Dark Angels Green,DARK_ANGELS_GREEN,#103B20,16,59,32,"16, 59, 32",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_DOOMFIRE_MAGENTA,Games Workshop,Citadel,Contrast,CONTRAST,,Doomfire Magenta,DOOMFIRE_MAGENTA,#D01C6B,208,28,107,"208, 28, 107",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_DREADFUL_VISAGE,Games Workshop,Citadel,Contrast,CONTRAST,,Dreadful Visage,DREADFUL_VISAGE,#D8D1D7,216,209,215,"216, 209, 215",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; pale grey-lavender,#D8D1D7
GW_CONTRAST_FLESH_TEARERS_RED,Games Workshop,Citadel,Contrast,CONTRAST,,Flesh Tearers Red,FLESH_TEARERS_RED,#9B111E,155,17,30,"155, 17, 30",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_FROSTHEART,Games Workshop,Citadel,Contrast,CONTRAST,,Frostheart,FROSTHEART,#3CC9E8,60,201,232,"60, 201, 232",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_FYRESLAYER_FLESH,Games Workshop,Citadel,Contrast,CONTRAST,,Fyreslayer Flesh,FYRESLAYER_FLESH,#B06A42,176,106,66,"176, 106, 66",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; warm orange flesh,#B06A42
GW_CONTRAST_GARAGHAK_S_SEWER,Games Workshop,Citadel,Contrast,CONTRAST,,Garaghak's Sewer,GARAGHAK_S_SEWER,#4A2F21,74,47,33,"74, 47, 33",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; dark dirty brown,#4A2F21
GW_CONTRAST_GORE_GRUNTA_FUR,Games Workshop,Citadel,Contrast,CONTRAST,,Gore-Grunta Fur,GORE_GRUNTA_FUR,#8A4B24,138,75,36,"138, 75, 36",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_GRYPH_CHARGER_GREY,Games Workshop,Citadel,Contrast,CONTRAST,,Gryph-Charger Grey,GRYPH_CHARGER_GREY,#8A93A0,138,147,160,"138, 147, 160",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_GRYPH_HOUND_ORANGE,Games Workshop,Citadel,Contrast,CONTRAST,,Gryph-Hound Orange,GRYPH_HOUND_ORANGE,#D86A2C,216,106,44,"216, 106, 44",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_GUILLIMAN_FLESH,Games Workshop,Citadel,Contrast,CONTRAST,,Guilliman Flesh,GUILLIMAN_FLESH,#D6A07A,214,160,122,"214, 160, 122",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_GUTRIPPA_FLESH,Games Workshop,Citadel,Contrast,CONTRAST,,Gutrippa Flesh,GUTRIPPA_FLESH,#A9BA69,169,186,105,"169, 186, 105",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; yellow-green flesh,#A9BA69
GW_CONTRAST_HEXWRAITH_FLAME,Games Workshop,Citadel,Contrast,CONTRAST,,Hexwraith Flame,HEXWRAITH_FLAME,#00AA5C,0,170,92,"0, 170, 92",Contrast,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_IMPERIAL_FIST,Games Workshop,Citadel,Contrast,CONTRAST,,Imperial Fist,IMPERIAL_FIST,#FFC928,255,201,40,"255, 201, 40",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; strong warm yellow,#FFC928
GW_CONTRAST_IRONJAWZ_YELLOW,Games Workshop,Citadel,Contrast,CONTRAST,,Ironjawz Yellow,IRONJAWZ_YELLOW,#E0B000,224,176,0,"224, 176, 0",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_IYANDEN_YELLOW,Games Workshop,Citadel,Contrast,CONTRAST,,Iyanden Yellow,IYANDEN_YELLOW,#F0C020,240,192,32,"240, 192, 32",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_KARANDRAS_GREEN,Games Workshop,Citadel,Contrast,CONTRAST,,Karandras Green,KARANDRAS_GREEN,#2BCB3F,43,203,63,"43, 203, 63",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_KROXIGOR_SCALES,Games Workshop,Citadel,Contrast,CONTRAST,,Kroxigor Scales,KROXIGOR_SCALES,#00A9C0,0,169,192,"0, 169, 192",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_LEVIADON_BLUE,Games Workshop,Citadel,Contrast,CONTRAST,,Leviadon Blue,LEVIADON_BLUE,#1B2A52,27,42,82,"27, 42, 82",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_LEVIATHAN_PURPLE,Games Workshop,Citadel,Contrast,CONTRAST,,Leviathan Purple,LEVIATHAN_PURPLE,#4A2A6A,74,42,106,"74, 42, 106",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_LUXION_PURPLE,Games Workshop,Citadel,Contrast,CONTRAST,,Luxion Purple,LUXION_PURPLE,#7A4DFF,122,77,255,"122, 77, 255",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_MAGMADROTH_FLAME,Games Workshop,Citadel,Contrast,CONTRAST,,Magmadroth Flame,MAGMADROTH_FLAME,#F04A24,240,74,36,"240, 74, 36",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_MAGOS_PURPLE,Games Workshop,Citadel,Contrast,CONTRAST,,Magos Purple,MAGOS_PURPLE,#D7B6D8,215,182,216,"215, 182, 216",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_MANTIS_WARRIORS_GREEN,Games Workshop,Citadel,Contrast,CONTRAST,,Mantis Warriors Green,MANTIS_WARRIORS_GREEN,#B8C72A,184,199,42,"184, 199, 42",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; yellow-green,#B8C72A
GW_CONTRAST_MILITARUM_GREEN,Games Workshop,Citadel,Contrast,CONTRAST,,Militarum Green,MILITARUM_GREEN,#66733A,102,115,58,"102, 115, 58",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_NAZDREG_YELLOW,Games Workshop,Citadel,Contrast,CONTRAST,,Nazdreg Yellow,NAZDREG_YELLOW,#B8841A,184,132,26,"184, 132, 26",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_NIGHTHAUNT_GLOOM,Games Workshop,Citadel,Contrast,CONTRAST,,Nighthaunt Gloom,NIGHTHAUNT_GLOOM,#798D96,121,141,150,"121, 141, 150",Contrast,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_ORK_FLESH,Games Workshop,Citadel,Contrast,CONTRAST,,Ork Flesh,ORK_FLESH,#2E7D32,46,125,50,"46, 125, 50",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_PLAGUEBEARER_FLESH,Games Workshop,Citadel,Contrast,CONTRAST,,Plaguebearer Flesh,PLAGUEBEARER_FLESH,#C7C46A,199,196,106,"199, 196, 106",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_PYLAR_GLACIER,Games Workshop,Citadel,Contrast,CONTRAST,,Pylar Glacier,PYLAR_GLACIER,#D7F6F8,215,246,248,"215, 246, 248",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_RATLING_GRIME,Games Workshop,Citadel,Contrast,CONTRAST,,Ratling Grime,RATLING_GRIME,#3A332A,58,51,42,"58, 51, 42",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; black-brown grime,#3A332A
GW_CONTRAST_SHYISH_PURPLE,Games Workshop,Citadel,Contrast,CONTRAST,,Shyish Purple,SHYISH_PURPLE,#3B254A,59,37,74,"59, 37, 74",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_SIGVALD_BURGUNDY,Games Workshop,Citadel,Contrast,CONTRAST,,Sigvald Burgundy,SIGVALD_BURGUNDY,#7A123B,122,18,59,"122, 18, 59",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; deep burgundy,#7A123B
GW_CONTRAST_SKELETON_HORDE,Games Workshop,Citadel,Contrast,CONTRAST,,Skeleton Horde,SKELETON_HORDE,#D1BC88,209,188,136,"209, 188, 136",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_SNAKEBITE_LEATHER,Games Workshop,Citadel,Contrast,CONTRAST,,Snakebite Leather,SNAKEBITE_LEATHER,#8A5A24,138,90,36,"138, 90, 36",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_SPACE_WOLVES_GREY,Games Workshop,Citadel,Contrast,CONTRAST,,Space Wolves Grey,SPACE_WOLVES_GREY,#B7C7D9,183,199,217,"183, 199, 217",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_STORMFIEND,Games Workshop,Citadel,Contrast,CONTRAST,,Stormfiend,STORMFIEND,#17445A,23,68,90,"23, 68, 90",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; dark blue-teal,#17445A
GW_CONTRAST_STRIKING_SCORPION_GREEN,Games Workshop,Citadel,Contrast,CONTRAST,,Striking Scorpion Green,STRIKING_SCORPION_GREEN,#89D300,137,211,0,"137, 211, 0",Contrast,Active,Estimated Contrast Swatch,Active item from Warhammer.com paint listing. Price: £4.75. | Contrast estimate from Citadel Contrast comparison swatches; bright yellow-green,#89D300
GW_CONTRAST_TALASSAR_BLUE,Games Workshop,Citadel,Contrast,CONTRAST,,Talassar Blue,TALASSAR_BLUE,#007ED6,0,126,214,"0, 126, 214",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_TERRADON_TURQUOISE,Games Workshop,Citadel,Contrast,CONTRAST,,Terradon Turquoise,TERRADON_TURQUOISE,#007C74,0,124,116,"0, 124, 116",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_ULTRAMARINES_BLUE,Games Workshop,Citadel,Contrast,CONTRAST,,Ultramarines Blue,ULTRAMARINES_BLUE,#234A9F,35,74,159,"35, 74, 159",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_VOLUPUS_PINK,Games Workshop,Citadel,Contrast,CONTRAST,,Volupus Pink,VOLUPUS_PINK,#B24574,178,69,116,"178, 69, 116",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_WARP_LIGHTNING,Games Workshop,Citadel,Contrast,CONTRAST,,Warp Lightning,WARP_LIGHTNING,#18C33E,24,195,62,"24, 195, 62",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_CONTRAST_WYLDWOOD,Games Workshop,Citadel,Contrast,CONTRAST,,Wyldwood,WYLDWOOD,#4B3427,75,52,39,"75, 52, 39",Contrast,Active,Warhammer.com paint inventory paste (331 items),Active item from Warhammer.com paint listing. Price: £4.75.,
GW_DRY_ASTORATH_RED,Games Workshop,Citadel,Dry,DRY,,Astorath Red,ASTORATH_RED,#DD482B,221,72,43,"221, 72, 43",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_DAWNSTONE,Games Workshop,Citadel,Dry,DRY,,Dawnstone,DAWNSTONE,#919C9F,145,156,159,"145, 156, 159",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_ELDAR_FLESH,Games Workshop,Citadel,Dry,DRY,,Eldar Flesh,ELDAR_FLESH,#ECC083,236,192,131,"236, 192, 131",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_ETHERIUM_BLUE,Games Workshop,Citadel,Dry,DRY,,Etherium Blue,ETHERIUM_BLUE,#A2BAD2,162,186,210,"162, 186, 210",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_GOLDEN_GRIFFON,Games Workshop,Citadel,Dry,DRY,,Golden Griffon,GOLDEN_GRIFFON,#A99058,169,144,88,"169, 144, 88",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_GOLGFAG_BROWN,Games Workshop,Citadel,Dry,DRY,,Golgfag Brown,GOLGFAG_BROWN,#C2804F,194,128,79,"194, 128, 79",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_HEXOS_PALESUN,Games Workshop,Citadel,Dry,DRY,,Hexos Palesun,HEXOS_PALESUN,#FFF200,255,242,0,"255, 242, 0",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_HOETH_BLUE,Games Workshop,Citadel,Dry,DRY,,Hoeth Blue,HOETH_BLUE,#57A9D4,87,169,212,"87, 169, 212",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_IMRIK_BLUE,Games Workshop,Citadel,Dry,DRY,,Imrik Blue,IMRIK_BLUE,#67AED0,103,174,208,"103, 174, 208",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_LONGBEARD_GREY,Games Workshop,Citadel,Dry,DRY,,Longbeard Grey,LONGBEARD_GREY,#CECEAF,206,206,175,"206, 206, 175",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_LUCIUS_LILAC,Games Workshop,Citadel,Dry,DRY,,Lucius Lilac,LUCIUS_LILAC,#B69FCC,182,159,204,"182, 159, 204",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_NECRON_COMPOUND,Games Workshop,Citadel,Dry,DRY,,Necron Compound,NECRON_COMPOUND,#828B8E,130,139,142,"130, 139, 142",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_NIBLET_GREEN,Games Workshop,Citadel,Dry,DRY,,Niblet Green,NIBLET_GREEN,#648B32,100,139,50,"100, 139, 50",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_NURGLING_GREEN,Games Workshop,Citadel,Dry,DRY,,Nurgling Green,NURGLING_GREEN,#B8CC82,184,204,130,"184, 204, 130",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_PRAXETI_WHITE,Games Workshop,Citadel,Dry,DRY,,Praxeti White,PRAXETI_WHITE,#FFFFFF,255,255,255,"255, 255, 255",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_RYZA_RUST,Games Workshop,Citadel,Dry,DRY,,Ryza Rust,RYZA_RUST,#CE6426,206,100,38,"206, 100, 38",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_SKINK_BLUE,Games Workshop,Citadel,Dry,DRY,,Skink Blue,SKINK_BLUE,#58C1CD,88,193,205,"88, 193, 205",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_STORMFANG,Games Workshop,Citadel,Dry,DRY,,Stormfang,STORMFANG,#80A7C1,128,167,193,"128, 167, 193",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_SYLVANETH_BARK,Games Workshop,Citadel,Dry,DRY,,Sylvaneth Bark,SYLVANETH_BARK,#AC8262,172,130,98,"172, 130, 98",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_TERMINATUS_STONE,Games Workshop,Citadel,Dry,DRY,,Terminatus Stone,TERMINATUS_STONE,#BDB192,189,177,146,"189, 177, 146",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_TYRANT_SKULL,Games Workshop,Citadel,Dry,DRY,,Tyrant Skull,TYRANT_SKULL,#CDC586,205,197,134,"205, 197, 134",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_UNDERHIVE_ASH,Games Workshop,Citadel,Dry,DRY,,Underhive Ash,UNDERHIVE_ASH,#C0BD81,192,189,129,"192, 189, 129",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_DRY_WRACK_WHITE,Games Workshop,Citadel,Dry,DRY,,Wrack White,WRACK_WHITE,#FCFBFA,252,251,250,"252, 251, 250",Dry,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Full List of Citadel Paints Wikipedia PDF,Active item from Warhammer.com paint listing. Price: £2.75.,
GW_TECHNICAL_AGRELLAN_BADLAND,Games Workshop,Citadel,Technical,TECHNICAL,,Agrellan Badland,AGRELLAN_BADLAND,#A17359,161,115,89,"161, 115, 89",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_TECHNICAL_AGRELLAN_EARTH,Games Workshop,Citadel,Technical,TECHNICAL,,Agrellan Earth,AGRELLAN_EARTH,#92816D,146,129,109,"146, 129, 109",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
GW_TECHNICAL_ARDCOAT,Games Workshop,Citadel,Technical,TECHNICAL,,Ardcoat,ARDCOAT,#E2DEDF,226,222,223,"226, 222, 223",Technical,Active,Comparison Hex Pull,Active item from Warhammer.com paint listing. Price: £4.75. | Duncan Rhodes/Citadel comparison chart direct hex,#E2DEDF
GW_TECHNICAL_ARMAGEDDON_DUST,Games Workshop,Citadel,Technical,TECHNICAL,,Armageddon Dust,ARMAGEDDON_DUST,#CBAD0D,203,173,13,"203, 173, 13",Technical,Active,Warhammer.com paint inventory paste (331 items); Hex/RGB: Existing GW registry real product row,Active item from Warhammer.com paint listing. Price: £4.75.,
