Source_Company,Source_Product_Line,Source_Paint_Name,Source_Paint_ID,Equivalent_Company,Equivalent_Product_Line,Equivalent_Paint_Name,Equivalent_Paint_ID,Match_Type,Similarity_Percent,Confidence,Equivalent_Category,Source,Source_Document,Notes
Army Painter,Speedpaint 2.0,Highlord Blue,,Army Painter,Warpaints,Viking Blue,,Speedpaint Comparison,97.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Highlord Blue,,Army Painter,Warpaints Fanatic,Regal Blue,,Speedpaint Comparison,96.8,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Highlord Blue,,Vallejo,Model Color,Royal Blue (70.809),,Speedpaint Comparison,96.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Highlord Blue,,Vallejo,Model Color,Medium Blue (70.963),,Speedpaint Comparison,95.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Highlord Blue,,Army Painter,Warpaints,Ultramarine Blue,,Speedpaint Comparison,95.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Highlord Blue,,Scale75,Scalecolor,Cantabric Blue (SC53),,Speedpaint Comparison,95.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Highlord Blue,,Vallejo,Model Air,French Blue (71.088),,Speedpaint Comparison,96.2,Medium,airbrush paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Plasmatic Bolt,,Scale75,Scalecolor,Caribbean Blue (SC49),,Speedpaint Comparison,97.8,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Thunderbird Blue,,Vallejo,Game Color,Verdigris (72.096),,Speedpaint Comparison,97.2,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Thunderbird Blue,,Two Thin Coats,Wave 2,Ghoul Green,,Speedpaint Comparison,96.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Thunderbird Blue,,Army Painter,Warpaints Fanatic,Aqua Alchemy,,Speedpaint Comparison,96.0,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Thunderbird Blue,,Citadel,Layer,Gauss Blaster Green,,Speedpaint Comparison,95.8,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Lizardfolk Cyan,,Army Painter,Speedpaint 2.0,Raging Sea,,Speedpaint Comparison,98.3,High,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Lizardfolk Cyan,,Vallejo,Model Color,Light Blue Green (70.753),,Speedpaint Comparison,98.5,High,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Lizardfolk Cyan,,Two Thin Coats,Wave 3,Mythic Turquoise,,Speedpaint Comparison,95.7,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Lizardfolk Cyan,,Army Painter,Warpaints Fanatic,Hydra Turquoise,,Speedpaint Comparison,95.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Lizardfolk Cyan,,Scale75,Scalecolor,Adriatic Blue (SC15),,Speedpaint Comparison,95.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Raging Sea,,Army Painter,Speedpaint 2.0,Lizardfolk Cyan,,Speedpaint Comparison,98.3,High,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Raging Sea,,Citadel,Contrast,Aethermatic Blue,,Speedpaint Comparison,95.4,Medium,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Raging Sea,,Vallejo,Model Color,Light Blue Green (70.753),,Speedpaint Comparison,97.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Raging Sea,,Scale75,Scalecolor,Adriatic Blue (SC15),,Speedpaint Comparison,96.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Raging Sea,,Army Painter,Warpaints Fanatic,Hydra Turquoise,,Speedpaint Comparison,95.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Caribbean Ocean,,Two Thin Coats,Wave 2,Ray Gun Glow,,Speedpaint Comparison,97.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Caribbean Ocean,,Scale75,Scalecolor,Adriatic Blue (SC15),,Speedpaint Comparison,97.2,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Caribbean Ocean,,Scale75,Fantasy & Games,Hiril Blue (SFG33),,Speedpaint Comparison,96.0,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Caribbean Ocean,,Army Painter,Warpaints Fanatic,Turquoise Siren,,Speedpaint Comparison,95.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Army Painter,Speedpaint 2.0,Tidal Wave,,Speedpaint Comparison,99.3,High,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Vallejo,Model Color,Andrea Blue (70.841),,Speedpaint Comparison,98.1,High,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Vallejo,Game Color,Magic Blue (72.021),,Speedpaint Comparison,97.0,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Two Thin Coats,Wave 3,Relic Blue,,Speedpaint Comparison,96.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Army Painter,Warpaints Fanatic,Crystal Blue,,Speedpaint Comparison,95.5,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Army Painter,Warpaints,Crystal Blue,,Speedpaint Comparison,95.2,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Vallejo,Hobby Paint,Magic Blue (28.030),,Speedpaint Comparison,95.8,Medium,spray paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Magic Blue,,Vallejo,Game Air,Magic Blue (76.021),,Speedpaint Comparison,97.0,Medium,airbrush paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Army Painter,Speedpaint 2.0,Magic Blue,,Speedpaint Comparison,99.3,High,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Vallejo,Game Color,Blue (73.207),,Speedpaint Comparison,98.0,High,washes,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Vallejo,Model Color,Andrea Blue (70.841),,Speedpaint Comparison,97.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Two Thin Coats,Wave 3,Relic Blue,,Speedpaint Comparison,97.2,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Army Painter,Warpaints Fanatic,Crystal Blue,,Speedpaint Comparison,97.0,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Vallejo,Game Color,Magic Blue (72.021),,Speedpaint Comparison,96.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Two Thin Coats,Wave 2,Leviathan Blue,,Speedpaint Comparison,95.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Army Painter,Warpaints,Crystal Blue,,Speedpaint Comparison,95.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Vallejo,Hobby Paint,Magic Blue (28.030),,Speedpaint Comparison,97.4,Medium,spray paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Tidal Wave,,Vallejo,Game Air,Magic Blue (76.021),,Speedpaint Comparison,96.3,Medium,airbrush paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Royal Robes,,Citadel,Base,Caledor Sky,,Speedpaint Comparison,96.5,Medium,base paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Royal Robes,,Two Thin Coats,Wave 2,Witching Hour Blue,,Speedpaint Comparison,97.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Royal Robes,,Army Painter,Warpaints Fanatic,Royal Blue,,Speedpaint Comparison,96.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Royal Robes,,Two Thin Coats,Wave 3,Eldar Robe,,Speedpaint Comparison,95.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Periwinkle Purple,,Army Painter,Warpaints Fanatic,Alien Purple,,Speedpaint Comparison,95.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_orkskin_thru_periwinklepurple(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Purple Swarm,,Scale75,Inktensity,Inktense Violet (SC82),,Speedpaint Comparison,97.6,Medium,inks,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Purple Swarm,,Army Painter,Warpaints Fanatic,Diabolic Plum,,Speedpaint Comparison,96.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Hive Dweller Purple,,Vallejo,Xpress Color,Vampiric Purple (72.461),,Speedpaint Comparison,95.6,Medium,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Hive Dweller Purple,,Vallejo,Xpress Color,Gloomy Violet (72.410),,Speedpaint Comparison,95.3,Medium,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Hive Dweller Purple,,Army Painter,Warpaints Fanatic,Diabolic Plum,,Speedpaint Comparison,97.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Hive Dweller Purple,,Army Painter,Warpaints,Alien Purple,,Speedpaint Comparison,96.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Hive Dweller Purple,,Vallejo,Game Color,Hexed Lichen (72.015),,Speedpaint Comparison,95.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Hive Dweller Purple,,AK Interactive,3rd Gen Acrylic,King Purple - Color Punch (AK11271),,Speedpaint Comparison,95.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moody Mauve,,Vallejo,Xpress Color,Fluid Pink (72.459),,Speedpaint Comparison,97.0,Medium,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moody Mauve,,Two Thin Coats,Wave 1,Glistening Gums,,Speedpaint Comparison,96.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moody Mauve,,Vallejo,Model Color,Pink (70.958),,Speedpaint Comparison,95.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moody Mauve,,Army Painter,Warpaints Fanatic,Elder Flower,,Speedpaint Comparison,95.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moonlake Coral,,Army Painter,Speedpaint 2.0,Purple Alchemy,,Speedpaint Comparison,95.3,Medium,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moonlake Coral,,Army Painter,Warpaints,Warlock Purple,,Speedpaint Comparison,95.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moonlake Coral,,Citadel,Layer,Emperor's Children,,Speedpaint Comparison,95.4,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Moonlake Coral,,Vallejo,Game Color,Magenta (72.083),,Speedpaint Comparison,96.0,Medium,inks,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Purple Alchemy,,Army Painter,Speedpaint 2.0,Moonlake Coral,,Speedpaint Comparison,95.3,Medium,speed paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Purple Alchemy,,Citadel,Layer,Emperor's Children,,Speedpaint Comparison,97.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Purple Alchemy,,AK Interactive,3rd Gen Acrylic,Magenta (AK11067),,Speedpaint Comparison,96.7,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Purple Alchemy,,Scale75,Scalecolor,Fuchsia (SC34),,Speedpaint Comparison,95.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Purple Alchemy,,Vallejo,Game Color,Magenta (72.083),,Speedpaint Comparison,96.5,Medium,inks,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Howling Sand,,AK Interactive,3rd Gen Acrylic,Green-Grey (AK11132),,Speedpaint Comparison,95.6,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Howling Sand,,Army Painter,Warpaints,Drake Tooth,,Speedpaint Comparison,95.1,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Howling Sand,,Citadel,Dry,Longbeard Grey,,Speedpaint Comparison,95.2,Medium,drybrush paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Yellow,,AK Interactive,3rd Gen Acrylic,Ice Yellow (AK11036),,Speedpaint Comparison,98.2,High,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Yellow,,Army Painter,Warpaints Fanatic,Space Dust,,Speedpaint Comparison,97.0,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Yellow,,AK Interactive,3rd Gen Acrylic,Pastel Yellow (AK11037),,Speedpaint Comparison,96.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Yellow,,AK Interactive,3rd Gen Acrylic,Pale Yellow (AK11038),,Speedpaint Comparison,95.9,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Yellow,,Army Painter,Warpaints,Moon Dust,,Speedpaint Comparison,95.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Yellow,,AK Interactive,3rd Gen Acrylic,Pale Sand (AK11032),,Speedpaint Comparison,95.0,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Salmon,,Scale75,Scalecolor,Golden Skin (SC19),,Speedpaint Comparison,99.7,High,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Salmon,,Monument,Pro Acryl Standard,Warm Flesh (073),,Speedpaint Comparison,96.8,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Salmon,,Army Painter,Warpaints,Elven Flesh,,Speedpaint Comparison,96.7,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Salmon,,Scale75,Scalecolor,Light Skin (SC18),,Speedpaint Comparison,96.7,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Salmon,,Army Painter,Warpaints Fanatic,Dorado Skin,,Speedpaint Comparison,96.1,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Salmon,,AK Interactive,3rd Gen Acrylic,Basic Skin Tone (AK11052),,Speedpaint Comparison,95.1,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Salmon,,Vallejo,Model Air,Skin Tone (71.076),,Speedpaint Comparison,97.4,Medium,airbrush paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Princess Pink,,Citadel,Layer,Fulgrim Pink,,Speedpaint Comparison,95.5,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Indigo,,Army Painter,Warpaints Fanatic,Frost Blue,,Speedpaint Comparison,96.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Indigo,,Citadel,Layer,Blue Horror,,Speedpaint Comparison,95.7,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Indigo,,Citadel,Dry,Etherium Blue,,Speedpaint Comparison,95.7,Medium,drybrush paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Seafoam,,Citadel,Layer,Ulthuan Grey,,Speedpaint Comparison,96.0,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Seafoam,,Army Painter,Warpaints Fanatic,Mossy Green,,Speedpaint Comparison,95.3,Medium,layer paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
Army Painter,Speedpaint 2.0,Pastel Seafoam,,Citadel,Air,Ulthuan Grey,,Speedpaint Comparison,96.0,Medium,airbrush paints,ArmyCrafter Speedpaint 2.0 comparison document,speedpaint_purpleswarm_thru_medium(1).docx,Parsed from uploaded Speedpaint comparison DOCX.
